title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo,cluster
Limit To Your Love                                                                                                                                                                - James Blake                                     ,0.4414414414414414,0.1502526785545654,0.8883883883883883,0.2792141558036002,0.0,0.076076076076076,0.6866501854140916,0.7034567901234567,0.4919919919919919,0.05005005005005,0.5510510510510511,0.9399682457164008,31
It's Real                                                                                                                                                                         - Real Estate                                     ,0.3588588588588588,0.6811811811811812,0.2712712712712712,0.7277277277277278,1.0,0.055055055055055,0.3083083083083083,0.6377930949565219,0.4919919919919919,0.5385385385385385,0.7877877877877878,0.8724607193409335,32
Baby Lee                                                                                                                                                                          - Teenage Fanclub                                 ,0.6286286286286287,0.5345345345345345,0.0,0.6669849352853812,1.0,0.016016016016016,0.5455455455455456,0.5359315013289717,0.8863863863863863,0.5385385385385385,0.926339382861122,0.4355205928076328,10
Come Saturday                                                                                                                                                                     - The Pains Of Being Pure At Heart                ,0.0495495495495495,0.8423423423423424,0.5445445445445445,0.7713369965837809,0.0,0.6219238106030559,0.0113991953509164,0.9734734734734736,0.8083083083083082,0.5385385385385385,0.5725725725725725,0.9789838925548366,4
No Children                                                                                                                                                                       - The Mountain Goats                              ,0.503003003003003,0.2122991347342398,0.1661661661661661,0.4754323969838304,1.0,0.3408408408408409,0.7620003739444655,0.4500429954975409,0.3353353353353353,0.5385385385385385,0.4914914914914914,0.1091069769041497,37
Odessa                                                                                                                                                                            - Caribou                                         ,0.7822822822822824,0.7872872872872874,0.1661661661661661,0.7028868567330105,1.0,0.2082082082082082,0.2638225473795944,0.6106106106106106,0.8673673673673674,0.5385385385385385,0.7007007007007007,0.4874090789818947,10
Light My Fire - Mono                                                                                                                                                              - The Doors                                       ,0.4254254254254254,0.3733733733733734,0.6341341341341341,0.2896655626394818,1.0,0.1815925595406727,0.6286286286286287,0.3792405468717994,0.3963963963963964,0.5385385385385385,0.7907907907907907,0.698305451859226,28
I Think I Need A New Heart                                                                                                                                                        - The Magnetic Fields                             ,0.6231231231231231,0.6671671671671671,0.2712712712712712,0.5863046044864227,1.0,0.3578578578578578,0.7831917746982567,0.6194521617607888,0.6836836836836837,0.5385385385385385,0.948948948948949,0.8975964951213646,10
The Luckiest Guy On The Lower East Side                                                                                                                                           - The Magnetic Fields                             ,0.4394394394394394,0.6951951951951951,1.0,0.6946926188712204,1.0,0.6476476476476476,0.6571715127864862,0.2901258432251064,0.014014014014014,0.5385385385385385,0.535035035035035,0.0704232829118532,35
Game Of Pricks                                                                                                                                                                    - Guided By Voices                                ,0.2772772772772773,0.6981981981981982,0.8058058058058057,0.7165119245807346,1.0,0.3740517994249338,0.199692735577027,0.589235815818248,0.521021021021021,0.5385385385385385,0.4269269269269269,0.7882957035857925,19
I Melt With You                                                                                                                                                                   - Modern English                                  ,0.4124124124124124,0.3948948948948949,0.0,0.1968619421895319,1.0,0.2487487487487487,0.2871589712470154,0.3313313313313313,0.007007007007007,0.5385385385385385,0.6846846846846847,0.8889392224266804,1
Point of View - Radio Edit                                                                                                                                                        - DB Boulevard                                    ,0.7142142142142143,0.4044044044044044,0.5445445445445445,0.3547343786822568,1.0,0.0585585585585585,0.2399218196065832,0.5665665665665666,0.0630407911001236,0.5385385385385385,0.2042042042042042,0.6927620166750602,22
Inbetween Days                                                                                                                                                                    - The Cure                                        ,0.4909909909909909,0.7847847847847848,0.8058058058058057,0.9435957470006924,1.0,0.1846846846846846,0.4224305719540033,0.5595595595595596,0.7437437437437437,0.5385385385385385,0.7807807807807807,0.8190496405599548,22
Your Fucking Sunny Day                                                                                                                                                            - Lambchop                                        ,0.3263263263263263,0.2586232203141053,0.0,0.4879377431906614,1.0,0.013013013013013,0.4721136138574034,0.7398272352837476,0.8808808808808809,0.5385385385385385,0.2822822822822823,0.3457597666786525,9
Let’s Explode                                                                                                                                                                     - Clem Snide                                      ,0.4274274274274274,0.3703703703703703,0.6341341341341341,0.5611436445056838,1.0,0.0235977356667011,0.8455121788455122,0.507657625717613,0.8448448448448449,0.5385385385385385,0.7877877877877878,0.1642773234900196,28
Faithless - B-Side                                                                                                                                                                - City and Colour                                 ,0.3150501494872356,0.92992992992993,1.0,0.9881017876487864,1.0,0.7494214503406887,0.2005823092985896,0.3403403403403403,0.9069069069069068,0.5385385385385385,0.6956956956956957,0.9313956675573148,27
King Of The Beach                                                                                                                                                                 - Wavves                                          ,0.3869143780290792,0.934934934934935,0.8058058058058057,0.940542123498416,1.0,0.4149149149149149,0.3518585251918585,0.3953953953953953,0.5445445445445445,0.5385385385385385,0.8198198198198198,0.8691528488594102,22
Just Like Heaven                                                                                                                                                                  - The Cure                                        ,0.5085085085085085,0.4774774774774775,0.2712712712712712,0.4657528834840561,1.0,0.063063063063063,0.7144622991347342,0.6586586586586587,0.5630630630630631,0.5385385385385385,0.7597597597597597,0.9295427246489693,28
Days                                                                                                                                                                              - The Drums                                       ,0.3743743743743744,0.8078078078078078,0.0,0.5905905905905906,1.0,0.3758758758758759,0.5028241148524167,0.0,0.6061061061061062,0.5385385385385385,0.9629629629629628,0.9038142801537956,17
Imperi                                                                                                                                                                            - Vàlius                                          ,0.4304304304304304,0.3003003003003003,0.0,0.2436310096504271,1.0,0.3358358358358358,0.5331179321486269,0.4390144500641738,0.7137137137137137,0.5385385385385385,0.7137137137137137,0.9961561192583896,9
Objecte Pur                                                                                                                                                                       - Isaac Ulam                                      ,0.3793793793793794,0.9324324324324323,0.1661661661661661,0.7129047457257326,0.0,0.4639639639639639,0.035586357093575,0.7787787787787788,0.9039039039039038,0.5385385385385385,0.7817817817817818,0.9009131848846228,14
Plants                                                                                                                                                                            - Beach Beach                                     ,0.6766766766766766,0.5890890890890891,0.3383383383383384,0.8851534854758063,1.0,0.012012012012012,0.5775775775775776,0.4369110079355612,0.3193193193193193,0.05005005005005,0.3823823823823823,0.3943049954977619,32
Gemini (Birthday Song)                                                                                                                                                            - WHY?                                            ,0.7602602602602602,0.3263263263263263,0.3918918918918919,0.1486242868156383,1.0,0.074074074074074,0.3353353353353353,0.5525372209397328,0.1931931931931932,0.5385385385385385,0.901901901901902,0.4522848525630851,1
Heart Of Glass - Special Mix                                                                                                                                                      - Blondie                                         ,0.2810985460420033,0.8128128128128128,0.0,0.4966007416563658,0.0,0.7917917917917918,0.7455455455455455,0.5059969865015737,0.9229229229229228,0.5385385385385385,0.970051430741086,0.9964500655808516,14
Good for Nothin'                                                                                                                                                                  - Scott Walker                                    ,0.6251251251251251,0.4884884884884884,0.0,0.1990635432193874,1.0,0.2102102102102102,0.469863331108399,0.3637468108370794,0.1327994661327994,0.5385385385385385,0.6601601601601601,0.3763902274148561,1
Speeding Motorcycle                                                                                                                                                               - The Pastels                                     ,0.5495495495495496,0.2257092523307431,0.4664664664664665,0.2795112311075236,0.0,0.1416416416416416,0.7549897657136263,0.7722722722722724,0.4384384384384384,0.5385385385385385,0.4004004004004003,0.4904771359664102,12
Going to Georgia                                                                                                                                                                  - The Mountain Goats                              ,0.2762762762762762,0.5260260260260261,0.0,0.9302931758288902,1.0,0.2057057057057057,0.4834834834834834,0.5298874393362581,0.5965965965965966,0.5385385385385385,0.6616616616616616,0.6905591959244108,32
Cali in a Cup                                                                                                                                                                     - Woods                                           ,0.1461461461461461,0.6606606606606606,0.0,0.8885515240456789,0.0,0.7282282282282282,0.2835700258635892,0.4755761519320212,0.8148148148148149,0.5385385385385385,0.6821821821821822,0.150097148458177,14
Don't Look Back into the Sun                                                                                                                                                      - The Libertines                                  ,0.7732732732732732,0.1471471471471471,0.0,0.0750768839792057,1.0,0.7309514940494438,0.6116116116116116,0.0,0.1741741741741741,0.5385385385385385,0.9329329329329328,0.2622909059041101,26
Blister in the Sun - 2002 Remastered Version                                                                                                                                      - Violent Femmes                                  ,0.5655655655655656,0.7032032032032032,0.2712712712712712,0.5655055196339599,1.0,0.1131131131131131,0.5210210210210211,0.0,0.8593593593593594,0.5385385385385385,0.950950950950951,0.7702713601225835,10
The Day That Thatcher Dies                                                                                                                                                        - Hefner                                          ,0.5615615615615616,0.9054054054054056,0.1661661661661661,0.8979535398230087,1.0,0.7632632632632632,0.5910501730750783,0.0,0.2066030316030315,0.5385385385385385,0.980980980980981,0.7769883153001759,17
You Really Got Me                                                                                                                                                                 - The Kinks                                       ,0.6341341341341342,0.3948948948948949,0.8883883883883883,0.4413302191079968,1.0,0.0215215215215215,0.6259482005750662,0.477005674772311,0.575075075075075,0.5385385385385385,0.9242957962681146,0.4738294887616891,25
San Francisco                                                                                                                                                                     - Foxygen                                         ,0.2872872872872873,0.3043043043043043,0.7217217217217218,0.2838783955805232,1.0,0.3153153153153153,0.1463068175557779,0.7456110456399224,0.0635448532644794,0.5385385385385385,0.5665665665665666,0.5339131803733655,22
Just Like Honey                                                                                                                                                                   - The Jesus and Mary Chain                        ,0.52002002002002,0.5855855855855856,0.6341341341341341,0.5346758793616156,1.0,0.07007007007007,0.5575575575575575,0.0,0.7317317317317317,0.5385385385385385,0.7007007007007007,0.3584361144313251,25
Cemetry Gates - 2011 Remaster                                                                                                                                                     - The Smiths                                      ,0.4069069069069069,0.4884884884884884,0.8058058058058057,0.258540392603889,1.0,0.2232232232232232,0.7407130805189055,0.4323545361124344,0.9069069069069068,0.5385385385385385,0.9189189189189187,0.8256591625043127,28
Shout                                                                                                                                                                             - Lulu And The Luvvers                            ,0.4049049049049049,0.3199624061360395,0.3918918918918919,0.4292429477596496,0.0,0.4134134134134134,0.3239846989846989,0.7506180469715696,0.5480480480480481,0.5385385385385385,0.4339339339339339,0.0901354114940164,12
Muizenberg                                                                                                                                                                        - John Wizards                                    ,0.7477477477477478,0.4797677221055696,0.6341341341341341,0.6878262479814873,1.0,0.1621621621621621,0.3803803803803803,0.5595595595595596,0.8988988988988988,0.5385385385385385,0.6936936936936937,0.7716545916856017,28
The Stars Keep On Calling My Name                                                                                                                                                 - Mac DeMarco                                     ,0.4054054054054054,0.6146146146146146,0.8883883883883883,0.6079570853822083,1.0,0.2057057057057057,0.3047898284665468,0.6691258103022809,0.6226226226226226,0.5385385385385385,0.5475475475475475,0.907910241879576,22
Red Eyes                                                                                                                                                                          - The War On Drugs                                ,0.3588588588588588,0.7257257257257257,0.4664664664664665,0.6548629012185863,1.0,0.0605605605605605,0.3871256146624944,0.8633633633633633,0.5405405405405406,0.5385385385385385,0.6076076076076076,0.8681967214892864,32
Talking Backwards                                                                                                                                                                 - Real Estate                                     ,0.2652652652652653,0.7167167167167168,0.8058058058058057,0.6136136136136137,1.0,0.4919919919919919,0.3233233233233233,0.6528954265957324,0.6656656656656657,0.5385385385385385,0.6556556556556556,0.9350229360226056,19
Whispering or Singing                                                                                                                                                             - Boomgates                                       ,0.4874874874874875,0.8723723723723724,0.3918918918918919,0.9269733548022232,1.0,0.3798798798798798,0.2352352352352352,0.5550620362433656,0.059059059059059,0.5385385385385385,0.8048048048048048,0.8282820377863813,32
Let's Get Out Of Here                                                                                                                                                             - Les Savy Fav                                    ,0.1286286286286286,0.9904904904904904,0.0,0.7753336023212195,1.0,0.9409409409409408,0.2496654823397799,0.6888073367485132,0.7677677677677678,0.5385385385385385,0.2667667667667667,0.9272599427749352,20
Someone for You                                                                                                                                                                   - Warm Soda                                       ,0.4095408451930191,0.8128128128128128,0.2712712712712712,0.8026699576791209,1.0,0.3913913913913914,0.6166166166166166,0.6851254615960498,0.8243243243243243,0.5385385385385385,0.8988988988988988,0.5362282929423529,10
Natural Life                                                                                                                                                                      - Cool Ghouls                                     ,0.4304304304304304,0.8648648648648649,0.3918918918918919,0.9967418605294798,0.0,0.1366366366366366,0.7102900123514343,0.7693276831207866,0.8718718718718719,0.5385385385385385,0.7472472472472473,0.8181473372253165,14
Thine Eyes                                                                                                                                                                        - Pure Bliss                                      ,0.9434434434434434,0.3053363742015537,0.1661661661661661,0.4432789825127118,1.0,0.2922922922922923,0.5575575575575575,0.0,0.0375720548134341,0.5385385385385385,0.961961961961962,0.682666887214569,1
You Can Get It If You Really Want                                                                                                                                                 - Desmond Dekker                                  ,0.342676009342676,0.5775775775775776,0.6341341341341341,0.2799231775544855,1.0,0.4685032858945901,0.1701701701701701,0.7679233621755253,0.2607607607607607,0.5385385385385385,0.9294294294294294,0.8485040827156275,22
Comin' Through                                                                                                                                                                    - The Pastels                                     ,0.5,0.5395395395395395,0.0,0.4508451808743353,1.0,0.5725725725725725,0.2471628365303892,0.7227227227227228,0.507007007007007,0.5385385385385385,0.9584584584584585,0.8860432907690058,32
I Apologise                                                                                                                                                                       - Teenage Filmstars                               ,0.6726726726726726,0.2797797797797797,0.4664664664664665,0.3043043043043043,1.0,0.1096096096096096,0.8373368358338298,0.3722092511359527,0.3128128128128128,0.5385385385385385,0.4538383115092911,0.4614700837661761,37
Stranded                                                                                                                                                                          - Sonny & The Sunsets                             ,0.6541541541541542,0.4854854854854855,0.6341341341341341,0.2818002093792299,1.0,0.076076076076076,0.6386386386386387,0.6105064113816849,0.2402402402402402,0.5385385385385385,0.9729729729729728,0.4676434121905471,1
Magic                                                                                                                                                                             - Chucho                                          ,0.1616616616616616,0.8968968968968969,0.3918918918918919,0.6481481481481481,1.0,0.5465465465465466,0.2270570210199122,0.5705705705705706,0.5690690690690691,0.5385385385385385,0.924924924924925,0.9167000841897068,32
Ciencia Ficcion                                                                                                                                                                   - Los Planetas                                    ,0.3978978978978978,0.1826328800988875,0.0,0.2967379645403495,0.0,0.055055055055055,0.7497497497497497,0.3255015274889499,0.4314314314314314,0.5385385385385385,0.4411057764351178,0.4789421697803477,36
Thirteen                                                                                                                                                                          - Big Star                                        ,0.3838838838838839,0.4984984984984985,0.0,0.8408446573467592,1.0,0.045045045045045,0.2346389323133509,0.5185185185185185,0.4764764764764765,0.5385385385385385,0.8118118118118118,0.4619068338601988,32
Avant Gardener                                                                                                                                                                    - Courtney Barnett                                ,0.8063063063063063,0.2213349107759047,0.8058058058058057,0.384624317733132,0.0,0.1631631631631631,0.8368350469378633,0.6653473970469514,0.1770227983907018,0.5385385385385385,0.8201534868201534,0.4845235516030149,8
Who Do I Think I Am?                                                                                                                                                              - Woods                                           ,0.555055055055055,0.7122122122122122,0.8058058058058057,0.9098591549295776,1.0,0.1096096096096096,0.7717717717717718,0.3348348348348348,0.6726726726726726,0.5385385385385385,0.9854854854854856,0.0882022219897663,25
Sanity Or Not                                                                                                                                                                     - Juan Wauters                                    ,0.0975975975975975,0.7062062062062062,0.0,0.4902409894924865,1.0,0.3548548548548548,0.2031086013804003,0.0,0.3868868868868869,0.5385385385385385,0.8348348348348348,0.9639260336820902,32
Ordinary Girls                                                                                                                                                                    - English Singles                                 ,0.5125125125125125,0.08562197092084,0.0,0.1862502594583851,1.0,0.2562562562562562,0.9039039039039038,0.5876304249206109,0.3003003003003003,0.5385385385385385,0.4016736401673642,0.4988528024692869,15
Unfucktheworld                                                                                                                                                                    - Angel Olsen                                     ,0.5275275275275275,0.4769769769769769,0.7217217217217218,0.3004775272118757,1.0,0.5945945945945946,0.8045352896416729,0.7627627627627628,0.7964936325020066,0.5385385385385385,0.085022170388024,0.6327866031769127,24
Swinging London                                                                                                                                                                   - The Cleaners From Venus                         ,0.8323323323323324,0.1811811811811811,0.0,0.4229249686332728,1.0,0.1601601601601601,0.8455121788455122,0.0,0.632132132132132,0.5385385385385385,0.6066066066066066,0.6218315622017285,9
Don't Leave                                                                                                                                                                       - Ben Lee                                         ,0.4289289289289289,0.2832832832832833,0.2712712712712712,0.3770474686632378,1.0,0.007007007007007,0.6852174497352974,0.8336025848142167,0.5855855855855856,0.5385385385385385,0.4454454454454454,0.2529235513883854,37
Mirall                                                                                                                                                                            - Les Sueques                                     ,0.1816816816816817,0.4484484484484484,0.7217217217217218,0.6436436436436437,0.0,0.0980980980980981,0.3203203203203203,0.6573239906573239,0.5825825825825826,0.5385385385385385,0.6016016016016016,0.0546506804272731,12
Lust For Life                                                                                                                                                                     - Girls                                           ,0.4334334334334334,0.7557557557557557,0.6341341341341341,0.7174768839535087,0.0,0.3838838838838839,0.5646292359775505,0.0,0.6001001001001001,0.5385385385385385,0.94994994994995,0.7720273749536501,2
The Bags                                                                                                                                                                          - Me and the Bees                                 ,0.2902902902902903,0.6326326326326326,0.2712712712712712,0.3966699443128731,1.0,0.5295295295295295,0.2571281750318797,0.5055055055055055,0.516016016016016,0.5385385385385385,0.9522781891202944,0.9815510120483342,32
Himno Generacional Nº 83                                                                                                                                                          - Los Planetas                                    ,0.6656656656656657,0.3833833833833834,1.0,0.4036951071542953,1.0,0.3653653653653653,0.2083863768790665,0.8208208208208209,0.7197197197197197,0.5385385385385385,0.7738375676520006,0.5601154937082632,28
Els dies s'allarguen                                                                                                                                                              - Renaldo & Clara                                 ,0.3668668668668668,0.4728033472803356,0.5445445445445445,0.2417882622559652,1.0,0.0465465465465465,0.4983040216412444,0.7187792798822112,0.0920821713685935,0.05005005005005,0.8578578578578578,0.3482696306503873,1
Invisible Man                                                                                                                                                                     - The Breeders                                    ,0.2902902902902903,0.8808808808808809,0.0,0.6744748273349459,1.0,0.4814814814814814,0.1301062573789846,0.7638517386320214,0.8908908908908909,0.5385385385385385,0.8068068068068068,0.4900481027604154,0
Mk Love Triangle                                                                                                                                                                  - Kim                                             ,0.3838838838838839,0.3392907192907193,0.3918918918918919,0.3380025940337228,1.0,0.5165165165165165,0.7931612526306705,0.6373866040328818,0.4314314314314314,0.5385385385385385,0.6178981575235178,0.7898105769123752,15
Buses Splash With Rain                                                                                                                                                            - Frankie Cosmos                                  ,0.3223223223223223,0.5275275275275275,0.6341341341341341,0.7243290768513321,1.0,0.091091091091091,0.3655438424993336,0.9364364364364364,0.8778778778778779,0.5385385385385385,0.978978978978979,0.7150863423246866,28
Number One                                                                                                                                                                        - Colleen Green                                   ,0.7067067067067067,0.4029029029029028,0.6341341341341341,0.3793030357022173,1.0,0.6776776776776777,0.7383799984956054,0.5937576573394306,0.8868868868868869,0.5385385385385385,0.9660843544338688,0.8588257610068912,28
En Espanol                                                                                                                                                                        - The Memories                                    ,0.4129667361374678,0.2142142142142142,1.0,0.3012979138190644,1.0,0.0465465465465465,0.975975975975976,0.7890031291908808,0.6996996996996997,0.05005005005005,0.9569569569569568,0.2844985908800564,28
Absolutely Cuckoo                                                                                                                                                                 - The Magnetic Fields                             ,0.2962962962962963,0.7542542542542543,0.8058058058058057,0.2799231775544855,1.0,0.7757757757757757,0.2332332332332332,0.7741074407741074,0.8063063063063063,0.5385385385385385,0.5605605605605606,0.8129921447887424,19
Nothing To Be Done                                                                                                                                                                - The Pastels                                     ,0.7037037037037037,0.3928928928928928,0.0,0.1269914231423924,1.0,0.5881860316330694,0.7217217217217217,0.7133472304792101,0.5115115115115114,0.5385385385385385,0.991991991991992,0.1798344008099801,26
Kana Kapila                                                                                                                                                                       - Cousins                                         ,0.2997997997997997,0.7542542542542543,0.1661661661661661,0.6673032039040954,1.0,0.3243243243243243,0.8041484424463148,0.0,0.6536536536536537,0.5385385385385385,0.8698698698698699,0.8745980374788053,9
He's a Doll                                                                                                                                                                       - The Honeys                                      ,0.1873951667766101,0.3823823823823823,0.8058058058058057,0.6386972565377828,1.0,0.2727727727727728,0.6818003413748097,0.7057057057057057,0.7757757757757757,0.5385385385385385,0.4954954954954955,0.97109003415591,28
Permanent Vacation                                                                                                                                                                - Alba Lua                                        ,0.3053053053053053,0.2202202202202202,0.6341341341341341,0.3202846184435766,1.0,0.0965965965965966,0.7697697697697697,0.6952558489484638,0.6911911911911912,0.5385385385385385,0.6246246246246246,0.5310312846591467,28
Dancing in the Public Eye                                                                                                                                                         - Frankie Cosmos                                  ,0.3318318318318318,0.6891891891891893,0.8058058058058057,0.6646847345132744,1.0,0.5655655655655656,0.2372742702006483,0.702716049382716,0.1421694333086738,0.5385385385385385,0.7377377377377378,0.9579585845789972,22
Paella                                                                                                                                                                            - Da Souza                                        ,0.1586586586586586,0.565065065065065,0.6341341341341341,0.5974557031258061,1.0,0.5845845845845846,0.728991402750268,0.3263984861847902,0.7137137137137137,0.5385385385385385,0.3738738738738739,0.9348702923899672,27
…And Ever                                                                                                                                                                         - Titus Andronicus                                ,0.2157157157157157,0.7587587587587588,0.6341341341341341,0.997053278969482,1.0,0.2367367367367367,0.4171362663806453,0.9784784784784784,0.981085212074895,0.5385385385385385,0.6906906906906907,0.1310646080613585,0
Waterfall                                                                                                                                                                         - The Fresh & Onlys                               ,0.1161161161161161,0.7702702702702702,0.3918918918918919,0.7816031259900729,1.0,0.2542542542542542,0.4794794794794795,0.8348348348348348,0.7817817817817818,0.5385385385385385,0.6821821821821822,0.9946769267854624,19
Think Of You                                                                                                                                                                      - Bleached                                        ,0.5085085085085085,0.8018018018018018,0.8883883883883883,0.9530454837319512,1.0,0.3358358358358358,0.4984984984984985,0.5185185185185185,0.7442457517758723,0.5385385385385385,0.9729729729729728,0.915930132395384,27
Stuck in the Middle                                                                                                                                                               - The Elwins                                      ,0.474974974974975,0.8348348348348349,0.2712712712712712,0.6216216216216216,1.0,0.2367367367367367,0.5445445445445445,0.0,0.9486052732136032,0.5385385385385385,0.9974152474152476,0.7923708229223787,10
Falling Out Of Love (With You)                                                                                                                                                    - The 6ths                                        ,0.7747747747747747,0.3113113113113113,0.3918918918918919,0.2144063266172605,1.0,0.1446446446446446,0.7518940150971065,0.0,0.3868868868868869,0.5385385385385385,0.9324324324324323,0.5985209568055275,1
Love Minus Zero                                                                                                                                                                   - Bob Dylan                                       ,0.7902902902902902,0.2902902902902903,1.0,0.2232612578035721,1.0,0.1801801801801801,0.5915915915915916,0.2792792792792792,0.6266266266266266,0.5385385385385385,0.910279595677008,0.4322810584071846,25
With A Girl Like You                                                                                                                                                              - Thao & The Get Down Stay Down                   ,0.5015015015015015,0.507007007007007,0.1661661661661661,0.2380890461172937,1.0,0.7757757757757757,0.8390446112116091,0.5600666589510404,0.076076076076076,0.5385385385385385,0.953953953953954,0.7266869958274669,1
Dirty Dirty Feeling                                                                                                                                                               - Elvis Presley                                   ,0.3763763763763764,0.6931931931931932,0.0,0.8708374557431162,1.0,0.3263263263263263,0.5105008077544425,0.3345845845845846,0.4314314314314314,0.5385385385385385,0.4709208400646203,0.8197101988901803,32
En Ningún Lugar                                                                                                                                                                   - Charades                                        ,0.3618618618618618,0.4454454454454454,0.3918918918918919,0.836836123873161,0.0,0.8863863863863863,0.522022022022022,0.0,0.7677677677677678,0.5385385385385385,0.6816816816816816,0.0933664342849856,16
Strange Fruit For David                                                                                                                                                           - The Wave Pictures                               ,0.6831831831831832,0.5935935935935935,0.2712712712712712,0.6539336741211289,1.0,0.0655655655655655,0.6426426426426426,0.3205202017083205,0.9196187089819,0.5385385385385385,0.7957957957957957,0.7553245926102545,10
Summer Teeth                                                                                                                                                                      - Wilco                                           ,0.5245245245245245,0.5,0.0,0.4402179957735513,1.0,0.3758758758758759,0.6056056056056056,0.0,0.8743743743743744,0.5385385385385385,0.8228228228228228,0.7847847847847848,9
Do You Believe in Magic?                                                                                                                                                          - The Lovin' Spoonful                             ,0.9264264264264264,0.3653653653653653,1.0,0.7896300085574534,0.0,0.1206206206206206,0.589660743134087,0.5250665379053395,0.7302302302302301,0.5385385385385385,0.6091091091091092,0.5656659988278748,2
Blackeye                                                                                                                                                                          - Love Inks                                       ,0.3053053053053053,0.647147147147147,1.0,0.5270523929060514,1.0,0.5235235235235235,0.6714349575324096,0.6626626626626626,0.9419126328217235,0.5385385385385385,0.4114114114114114,0.5358515764518923,19
California Girls                                                                                                                                                                  - The Magnetic Fields                             ,0.7082082082082082,0.2787787787787787,0.1661661661661661,0.3819214662193056,1.0,0.2182182182182182,0.6940704749693514,0.3062881110826316,0.6946946946946947,0.5385385385385385,0.3688688688688689,0.2891741854631095,26
Every Time the Sun Comes Up                                                                                                                                                       - Sharon Van Etten                                ,0.6081081081081081,0.587087087087087,0.8058058058058057,0.2456108759582251,1.0,0.2277277277277277,0.2123810547820009,0.6462377667254934,0.92992992992993,0.5385385385385385,0.6768982229402266,0.4145977664991742,28
Clouds                                                                                                                                                                            - The Go-Betweens                                 ,0.3403403403403403,0.6586586586586587,0.3918918918918919,0.7355884603307283,1.0,0.7917917917917918,0.8229043683589139,0.6080112323583013,0.2122122122122122,0.5385385385385385,0.5535535535535535,0.9118789825238256,17
Lenin                                                                                                                                                                             - Vàlius                                          ,0.1896896896896897,0.6091091091091092,0.0,0.8518518518518519,1.0,0.4834834834834834,0.7801676599959863,0.4757154535664937,0.7197197197197197,0.5385385385385385,0.5765765765765766,0.8987960991311261,17
Espinàs                                                                                                                                                                           - Vàlius                                          ,0.4614614614614614,0.3543543543543543,0.7217217217217218,0.2512473606310363,0.0,0.953153353754556,0.5665665665665666,0.7441441441441441,0.9886086628634052,0.5385385385385385,0.5615615615615616,0.3113547470879028,6
Girl                                                                                                                                                                              - Jamie xx                                        ,0.3643643643643643,0.3273273273273273,0.3918918918918919,0.5292933928470618,1.0,0.5215215215215215,0.2712712712712712,0.4854553582708922,0.8083083083083082,0.5385385385385385,0.53003003003003,0.7409342391927531,28
The Hymn For The Cigarettes                                                                                                                                                       - Hefner                                          ,0.3237442779206121,0.4834834834834834,0.8058058058058057,0.476334492665961,1.0,0.2622622622622622,0.2307243888592089,0.6206510750151648,0.3693693693693693,0.5385385385385385,0.4399399399399399,0.9103578429635124,22
Until the Sun Explodes                                                                                                                                                            - The Pains Of Being Pure At Heart                ,0.6666666666666666,0.5105105105105106,0.5445445445445445,0.4072584399381784,0.0,0.2057057057057057,0.3973973973973974,0.4520353687020353,0.94733803024769,0.5385385385385385,0.8862233816671887,0.67696920542449,2
My Number                                                                                                                                                                         - Foals                                           ,0.3683683683683684,0.4894894894894895,0.0,0.8302695177695179,1.0,0.0585585585585585,0.265095371157818,0.5565556837771224,0.8673673673673674,0.5385385385385385,0.4100418410041839,0.7998949291757513,10
Aquellos Ojos                                                                                                                                                                     - Mujeres                                         ,0.4394394394394394,0.2312312312312312,0.6341341341341341,0.4231243505493331,1.0,0.1366366366366366,0.7435655253837072,0.4203069657615111,0.8923923923923924,0.05005005005005,0.5665665665665666,0.0590739008913812,37
My Kiss                                                                                                                                                                           - The Wave Pictures                               ,0.3103103103103103,0.3803803803803803,0.3918918918918919,0.4586586586586585,1.0,0.2562562562562562,0.6946946946946947,0.5705705705705706,0.7262262262262262,0.5385385385385385,0.3803803803803803,0.5637115440306172,28
School                                                                                                                                                                            - Frankie Cosmos                                  ,0.4304304304304304,0.8108108108108109,0.1661661661661661,0.8678678678678678,1.0,0.1646646646646646,0.2572572572572572,0.6929172961781658,0.4499499499499499,0.5385385385385385,0.9834834834834836,0.8946289395494456,32
Got No Money                                                                                                                                                                      - FIDLAR                                          ,0.921921921921922,0.5415415415415415,0.5445445445445445,0.3879425681846845,1.0,0.5115115115115115,0.4700825332127393,0.3791027488836501,0.8508508508508509,0.5385385385385385,0.9189189189189187,0.3943789884536326,7
Dancing Machine - Single Version                                                                                                                                                  - The Jackson 5                                   ,0.93296117128802,0.2282282282282282,0.5445445445445445,0.7167167167167167,1.0,0.1226226226226226,0.819840428663958,0.5942286334373936,0.1991991991991992,0.5385385385385385,0.5765765765765766,0.1607192837847436,25
