title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
Never Going Back Again - 2004 Remaster                                                                                                                                            - Fleetwood Mac                                   ,0.6961961961961962,0.1798516687268232,0.5445445445445445,0.19679246397095357,1.0,0.2277277277277277,0.8520339740724183,0.7029629629629629,0.15415415415415415,0.5385385385385385,0.9714714714714714,0.9646875909429709
"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack                                                                                                                         - Bee Gees                                        ",0.9309309309309309,0.2987987987987988,0.6341341341341341,0.19373341996495055,0.0,0.5210210210210211,0.5610610610610611,0.6336794380024396,0.6061061061061062,0.5385385385385385,0.8008008008008007,0.362605359727662
Kiss You All Over                                                                                                                                                                 - Exile                                           ,0.8323323323323324,0.14967993471178187,0.0,0.11009310812227643,1.0,0.03453453453453453,0.6326326326326326,0.4508816508816509,0.3003003003003003,0.5385385385385385,0.5795795795795796,0.32378404426793395
I Shot The Sheriff                                                                                                                                                                - Eric Clapton                                    ,0.8178178178178178,0.38238238238238237,0.6341341341341341,0.26136122127725486,0.0,0.4670468495192812,0.48798840583779635,0.5055055055055055,0.3278278278278278,0.5385385385385385,0.7322322322322322,0.21170100531305877
Rock the Boat                                                                                                                                                                     - Hues Corporation                                ,0.6326326326326326,0.46546546546546547,0.3383383383383384,0.37596324664919817,1.0,0.6226226226226226,0.4615478070708298,0.0,0.08308308308308308,0.5385385385385385,0.7907907907907907,0.3773732263673982
Superstition                                                                                                                                                                      - Stevie Wonder                                   ,0.6131131131131131,0.32732732732732733,0.16616616616616617,0.15890872271682935,1.0,0.5945945945945946,0.45642150504174156,0.5868155737436783,0.2962962962962963,0.5385385385385385,0.9269269269269269,0.3049576817442969
Have You Ever Seen The Rain                                                                                                                                                       - Creedence Clearwater Revival                    ,0.8323323323323324,0.4494494494494494,0.0,0.5318570850485745,1.0,0.025025025025025023,0.4645890558061198,0.35451261976544873,0.5325325325325325,0.5385385385385385,0.8368328448089167,0.4696140131060766
I Saw the Light - 2015 Remaster                                                                                                                                                   - Todd Rundgren                                   ,0.45345345345345345,0.42042042042042044,0.0,0.22965277389547673,0.0,0.13113113113113112,0.6076076076076076,0.2752752752752753,0.6401401401401401,0.5385385385385385,0.6601601601601601,0.524339651929982
Lean on Me                                                                                                                                                                        - Bill Withers                                    ,0.6266266266266266,0.13013013013013014,0.0,0.16770974177117523,1.0,0.5925925925925926,0.8213213213213213,0.3334763334763336,0.49199199199199195,0.5385385385385385,0.508008008008008,0.04206915751512322
Right Down the Line                                                                                                                                                               - Gerry Rafferty                                  ,0.8968968968968969,0.17378817932323473,0.0,0.14101740699602264,1.0,0.14764764764764765,0.6056056056056056,0.5095927276846524,0.4314314314314314,0.5385385385385385,0.8328328328328328,0.6849963357142594
Get It On                                                                                                                                                                         - T. Rex                                          ,0.8153203759877167,0.7212212212212212,1.0,0.5435435435435435,0.0,0.5065065065065065,0.5775775775775776,0.8398398398398398,0.9695557197628448,0.5385385385385385,0.9455947175245422,0.6235821657253781
I Don't Like Mondays                                                                                                                                                              - The Boomtown Rats                               ,0.40540540540540543,0.23623623623623624,1.0,0.5491551655773143,1.0,0.25625625625625625,0.8011344678011344,0.0,0.5910910910910911,0.5385385385385385,0.5565565565565566,0.8249436044451498
Knockin' On Heaven's Door                                                                                                                                                         - Bob Dylan                                       ,0.46446446446446443,0.20553887220553888,0.6341341341341341,0.1899612324015506,1.0,0.057057057057057055,0.6316316316316316,0.6642825212337953,0.3963963963963964,0.5385385385385385,0.28928928928928926,0.8054130512544231
Do It Again                                                                                                                                                                       - Steely Dan                                      ,0.7422422422422423,0.2922922922922923,0.27127127127127126,0.2986460584070524,0.0,0.1046046046046046,0.6106708778392692,0.3645904118625755,0.04733715438676273,0.5385385385385385,0.9854854854854855,0.5766675329175329
Jolene                                                                                                                                                                            - Dolly Parton                                    ,0.7292292292292293,0.2922922922922923,0.16616616616616617,0.26340311895115676,0.0,0.1921921921921922,0.750041635330602,0.0,0.5245245245245245,0.5385385385385385,0.8688688688688688,0.4124338568703052
Heroes - 2017 Remaster                                                                                                                                                            - David Bowie                                     ,0.43593593593593594,0.5290290290290289,0.6341341341341341,0.5936097367834411,1.0,0.05305305305305305,0.21119275052205402,0.7207207207207207,0.24724724724724725,0.5385385385385385,0.5190190190190189,0.4293951832820803
My Sharona                                                                                                                                                                        - The Knack                                       ,0.5765765765765766,0.45495495495495497,0.0,0.33408618993843575,1.0,0.1921921921921922,0.45492256637168144,0.48642219764960015,0.0032934363730725428,0.5385385385385385,0.936995153473344,0.8477539776924019
Waterloo                                                                                                                                                                          - ABBA                                            ,0.38691437802907924,0.8668668668668669,0.27127127127127126,0.8217396914510396,1.0,0.3993993993993994,0.6951951951951951,0.3213798924923695,0.22940582792190384,0.5385385385385385,0.7277958929078328,0.8496600255592265
The Logical Song - Remastered 2010                                                                                                                                                - Supertramp                                      ,0.6391391391391392,0.5290290290290289,0.4664664664664665,0.6289633060206626,0.0,0.3868868868868869,0.7347347347347347,0.4274274274274274,0.5965965965965966,0.5385385385385385,0.7647647647647647,0.5055938083865542
Walk On the Wild Side                                                                                                                                                             - Lou Reed                                        ,0.5590590590590591,0.17121431776604193,0.0,0.11734948512142206,1.0,0.7832832832832832,0.7877877877877878,0.42389783148076987,0.25825825825825827,0.5385385385385385,0.46596596596596596,0.34579364890403724
Reelin' In The Years                                                                                                                                                              - Steely Dan                                      ,0.4769874476987445,0.5290290290290289,0.27127127127127126,0.3231859363917653,1.0,0.27477477477477474,0.5385385385385385,0.0,0.2727051727051727,0.5385385385385385,0.8298298298298298,0.7605116587747827
Heart of Gold - 2009 Remaster                                                                                                                                                     - Neil Young                                      ,0.503003003003003,0.23567349003477311,0.3918918918918919,0.28807195438642946,0.0,0.05305305305305305,0.5885885885885885,0.5920889987639061,0.30280280280280286,0.5385385385385385,0.8634894991922459,0.9349238293283957
You Make Me Feel Like Dancing - Remastered                                                                                                                                        - Leo Sayer                                       ,0.8153203759877167,0.4774774774774775,0.7217217217217218,0.7487544918608674,0.0,0.4394394394394394,0.48725082910386425,0.0,0.058058058058058054,0.5385385385385385,0.7987987987987988,0.23879138655453966
Landslide                                                                                                                                                                         - Fleetwood Mac                                   ,0.3533533533533533,0.10271774664838247,0.6341341341341341,0.05144704439425532,0.0,0.0945945945945946,0.8668668668668669,0.4278028028028028,0.44994994994994997,0.5385385385385385,0.5055055055055055,0.897655708764188
Brown Sugar - 2009 Remaster                                                                                                                                                       - The Rolling Stones                              ,0.6566566566566566,0.8323323323323324,0.0,0.9277730349301719,1.0,0.15165165165165165,0.6116116116116116,0.4254871990829194,0.06406406406406406,0.5385385385385385,0.9854854854854855,0.6874682350099469
I Will Always Love You                                                                                                                                                            - Dolly Parton                                    ,0.3883883883883884,0.09309309309309309,0.8058058058058057,0.17681311885133547,1.0,0.12762762762762764,0.9183001070377305,0.48311090524205286,0.31931931931931934,0.5385385385385385,0.19569569569569567,0.7637914050738398
"You're The First, The Last, My Everything - Edit                                                                                                                                - Barry White                                     ",0.6516516516516516,0.3383383383383383,0.4664664664664665,0.22050838972076017,1.0,0.05305305305305305,0.2659458146033289,0.5158694243867745,0.04104104104104104,0.5385385385385385,0.9569569569569569,0.7160031789125552
Your Smiling Face                                                                                                                                                                 - James Taylor                                    ,0.7422422422422423,0.2695132679992635,0.16616616616616617,0.2284918596745407,1.0,0.6575771122038445,0.5525525525525525,0.30319991551378184,0.21871871871871873,0.5385385385385385,0.6841841841841843,0.1447333545810263
"The Harder They Come - From ""The Harder They Come"" Soundtrack                                                                                                                 - Jimmy Cliff                                     ",0.7377377377377378,0.32432432432432434,0.16616616616616617,0.43343343343343343,1.0,0.6226226226226226,0.7722722722722724,0.0,0.6286286286286287,0.5385385385385385,0.8518518518518519,0.3250831974603448
Please Mr. Postman                                                                                                                                                                - Carpenters                                      ,0.7187187187187187,0.2732732732732733,0.8058058058058057,0.24124124124124124,1.0,0.04504504504504504,0.5625625625625625,0.3159977344402758,0.27127127127127126,0.5385385385385385,0.991991991991992,0.7399327085569909
Don't Bring Me Down                                                                                                                                                               - Electric Light Orchestra                        ,0.6656656656656657,0.7002002002002001,0.27127127127127126,0.5969402392082803,1.0,0.11946609788336406,0.5495495495495496,0.4694918948669195,0.18852185518852183,0.5385385385385385,0.8653803287823907,0.46504724418407223
Always On My Mind                                                                                                                                                                 - Elvis Presley                                   ,0.3063063063063063,0.20195591818233327,0.6341341341341341,0.15522045598142362,1.0,0.10760760760760761,0.8108521207489492,0.5651706208578247,0.4629629629629629,0.5385385385385385,0.5765765765765766,0.9806597182076272
Wild Horses - 2009 Mix                                                                                                                                                            - The Rolling Stones                              ,0.3743743743743744,0.20266520816348996,0.6341341341341341,0.5913413413413412,1.0,0.006006006006006006,0.7889874379743271,0.5610674904153166,0.15563423548809766,0.5385385385385385,0.1981981981981982,0.7922215325333086
Don't It Make My Brown Eyes Blue                                                                                                                                                  - Crystal Gayle                                   ,0.7312312312312312,0.25766625521226744,0.5445445445445445,0.45431075218309264,1.0,0.2602602602602603,0.7997997997997998,0.4401660956099614,0.4244244244244244,0.5385385385385385,0.4339339339339339,0.11558865536250376
Love Train                                                                                                                                                                        - The O'Jays                                      ,0.8363363363363363,0.32062784004531564,0.0,0.33087293114797117,1.0,0.43043043043043044,0.5855855855855856,0.3391720190386301,0.6251251251251251,0.5385385385385385,0.7472472472472473,0.5524320590110063
You Can Get It If You Really Want                                                                                                                                                 - Jimmy Cliff                                     ,0.983983983983984,0.3103103103103103,0.16616616616616617,0.3940705665034647,1.0,0.5105105105105106,0.6286286286286287,0.0,0.14114114114114115,0.5385385385385385,0.9584584584584585,0.6839384496128292
I Don't Want to Talk About It - 2008 Remaster                                                                                                                                     - Rod Stewart                                     ,0.4144144144144144,0.1941941941941942,0.3383383383383384,0.19342501163231812,1.0,0.011011011011011011,0.8602244242054669,0.6702719406674906,0.5785785785785786,0.5385385385385385,0.5415415415415415,0.7587587587587588
Top Of The World                                                                                                                                                                  - Carpenters                                      ,0.3263263263263263,0.1823238566131026,0.8883883883883883,0.19291342427391625,1.0,0.24074074074074076,0.8308308308308309,0.0,0.3033033033033033,0.5385385385385385,0.7637637637637638,0.9851232612390384
What's Going On                                                                                                                                                                   - Marvin Gaye                                     ,0.1896896896896897,0.6281281281281281,0.16616616616616617,0.699550479893087,0.0,0.7527968159547107,0.5047933664192903,0.0,0.8978978978978979,0.5385385385385385,0.8718718718718719,0.9977597540183222
Sultans Of Swing                                                                                                                                                                  - Dire Straits                                    ,0.8218218218218218,0.5835835835835835,0.4664664664664665,0.30960705748241163,1.0,0.07207207207207207,0.4583430516494567,0.602112742702534,0.8638638638638638,0.5385385385385385,0.9604604604604605,0.8539174249677717
My Sweet Lord - 2020 Mix                                                                                                                                                          - George Harrison                                 ,0.5,0.503003003003003,0.5445445445445445,0.4494947792687466,1.0,0.055055055055055056,0.5715715715715716,0.0,0.5115115115115114,0.5385385385385385,0.7587587587587588,0.5293325075122558
Stumblin' In - 2017 Remaster                                                                                                                                                      - Suzi Quatro                                     ,0.8658658658658659,0.4824824824824825,0.6341341341341341,0.2818580998504584,1.0,0.08458458458458458,0.5323101777059773,0.43729666161855385,0.8798798798798799,0.5385385385385385,0.953953953953954,0.6956287485325657
Dancing In The Moonlight (It's Caught Me In It's Spotlight)                                                                                                                       - Thin Lizzy                                      ,0.7237237237237237,0.23682516438700182,0.3918918918918919,0.16716716716716717,0.0,0.8338338338338338,0.29728871001906376,0.0,0.3353353353353353,0.5385385385385385,0.8451882845188295,0.8377277722785561
Dirty Work                                                                                                                                                                        - Steely Dan                                      ,0.6516516516516516,0.18685739830129638,0.16616616616616617,0.2587252440295557,1.0,0.08458458458458458,0.8258258258258259,0.40543093270365993,0.2122122122122122,0.5385385385385385,0.6086086086086087,0.03165896440575257
Because the Night                                                                                                                                                                 - Patti Smith                                     ,0.4084084084084084,0.537037037037037,1.0,0.4612358374239315,0.0,0.2527527527527528,0.444276625932537,0.0,0.4629629629629629,0.5385385385385385,0.5535535535535535,0.5645424637400328
Son of a Preacher Man                                                                                                                                                             - Aretha Franklin                                 ,0.4159159159159159,0.24524524524524524,0.27127127127127126,0.24390069681331816,1.0,0.5405405405405406,0.7435655253837072,0.25524927912987605,0.007687356252953256,0.5385385385385385,0.6426426426426426,0.05738563352776549
We Can Work It Out                                                                                                                                                                - Stevie Wonder                                   ,0.6266266266266266,0.3233233233233233,0.7217217217217218,0.3241998816312956,1.0,0.1145354049701876,0.4821723730814641,0.0,0.269655071738405,0.5385385385385385,0.8298298298298298,0.3583905017966253
Love Is In The Air                                                                                                                                                                - John Paul Young                                 ,0.53003003003003,0.5795795795795796,0.0,0.5145169689186141,1.0,0.24874874874874875,0.37268168261054124,0.43343343343343343,0.07007007007007007,0.5385385385385385,0.9359359359359359,0.5485222884935926
Rebel Rebel - 2016 Remaster                                                                                                                                                       - David Bowie                                     ,0.6601601601601601,0.436995153473344,0.8058058058058057,0.13131200847131752,1.0,0.47297297297297297,0.6025810335310827,0.5785250286587696,0.7987987987987988,0.5385385385385385,0.5450055887420899,0.6084672435105066
Summer Breeze                                                                                                                                                                     - Seals and Crofts                                ,0.43593593593593594,0.3303303303303303,0.4664664664664665,0.5836460714713281,1.0,0.24724724724724725,0.7455455455455455,0.5787485242030697,0.14216943330867385,0.5385385385385385,0.3908908908908909,0.1430835687414786
Roxanne - Remastered 2003                                                                                                                                                         - The Police                                      ,0.6251251251251251,0.5165165165165165,0.0,0.37274876749110875,1.0,0.9895522072941427,0.4114114114114114,0.29476120219671054,0.02654867256637168,0.5385385385385385,0.7358731788783605,0.7497497497497497
A Horse with No Name                                                                                                                                                              - America                                         ,0.6961961961961962,0.2677677677677678,1.0,0.11091359057478477,0.0,0.477977977977978,0.7887887887887888,0.5741234438321817,0.6026026026026026,0.5385385385385385,0.8903903903903905,0.5614855226124841
New York Groove                                                                                                                                                                   - Ace Frehley                                     ,0.9434434434434434,0.35235235235235235,0.3918918918918919,0.4028357645937181,1.0,0.8903903903903905,0.7654473773097007,0.41713947641313126,0.44494494494494496,0.5385385385385385,0.9029029029029029,0.23121197770573002
We Are Family                                                                                                                                                                     - Sister Sledge                                   ,0.8975234633129368,0.7497497497497497,0.6341341341341341,0.7599683016349684,0.0,0.7247247247247247,0.6596596596596597,0.34134134134134136,0.7887887887887888,0.5385385385385385,0.8812006829718,0.4931879822355169
Isn't She Lovely                                                                                                                                                                  - Stevie Wonder                                   ,0.4244244244244244,0.6311311311311312,0.16616616616616617,0.5381405708138381,0.0,0.6922455573505654,0.5823906430702549,0.5217717717717718,0.8548548548548548,0.5385385385385385,0.8812006829718,0.4926647470457334
The Rose                                                                                                                                                                          - Bette Midler                                    ,0.29404235696370534,0.13327293342725438,0.0,0.32846061149833333,1.0,0.05055055055055055,0.8742075408742075,0.0,0.9159159159159159,0.5385385385385385,0.23423423423423423,0.7447484783251206
Sailing                                                                                                                                                                           - Rod Stewart                                     ,0.37237237237237236,0.19519519519519518,1.0,0.3142960028590084,1.0,0.044044044044044044,0.6876876876876877,0.7010853395829919,0.8448448448448449,0.5385385385385385,0.24274274274274274,0.6870425573959625
Dreams - 2004 Remaster                                                                                                                                                            - Fleetwood Mac                                   ,0.9446112779446113,0.2586232203141053,0.0,0.32642984979433576,1.0,0.023597735666701192,0.46191228283319163,0.527315296566077,0.5115115115115114,0.5385385385385385,0.8513513513513513,0.521580945319756
Are You Ready For Love? - Remastered                                                                                                                                              - Elton John                                      ,0.9219219219219219,0.5165165165165165,0.27127127127127126,0.7537537537537538,1.0,0.08758758758758758,0.6331331331331331,0.504130165324412,0.4244244244244244,0.5385385385385385,0.8173173173173174,0.47149913358540424
One of These Nights - 2013 Remaster                                                                                                                                               - Eagles                                          ,0.6976976976976977,0.35035035035035034,0.6341341341341341,0.29147521751881905,1.0,0.03453453453453453,0.4570484158531379,0.6299409742492055,0.13768439874832364,0.5385385385385385,0.8288288288288288,0.4069694640459417
Let's Stay Together                                                                                                                                                               - Al Green                                        ,0.8598598598598599,0.20587253920587253,0.6341341341341341,0.2752752752752753,0.0,0.46396396396396394,0.7514528386231558,0.5636588380716935,0.042651055440336795,0.5385385385385385,0.5905905905905906,0.31641997835939684
The Joker                                                                                                                                                                         - Steve Miller Band                               ,0.5890890890890891,0.23023023023023023,0.4664664664664665,0.3317340699539653,1.0,0.26226226226226224,0.684351017684351,0.3053221820345108,0.7107107107107107,0.5385385385385385,0.8578578578578578,0.1071966592589841
Love Really Hurts Without You                                                                                                                                                     - Billy Ocean                                     ,0.46996996996997,0.7727727727727728,0.4664664664664665,0.9178294198660796,1.0,0.14764764764764765,0.24574574574574576,0.33233233233233234,0.18336316612178682,0.5385385385385385,0.980980980980981,0.8093343558703012
I'd Really Love to See You Tonight - 2012 Remaster                                                                                                                                - England Dan & John Ford Coley                   ,0.5640640640640641,0.5445445445445445,0.4664664664664665,0.8256941255755953,1.0,0.08758758758758758,0.5935935935935935,0.0,0.6341341341341342,0.5385385385385385,0.7397397397397397,0.4960364294425431
Laughter In The Rain                                                                                                                                                              - Neil Sedaka                                     ,0.44344344344344344,0.3563563563563564,0.4664664664664665,0.34137281747037845,1.0,0.001620606805696449,0.6786786786786787,0.5386434699814174,0.01512774591278496,0.5385385385385385,0.954954954954955,0.30432711170898497
Grease - 2007 Remaster                                                                                                                                                            - Frankie Valli                                   ,0.9379379379379379,0.23923923923923923,1.0,0.40231765642299655,1.0,0.4134134134134134,0.5615615615615616,0.0,0.31931931931931934,0.5385385385385385,0.9200421862987768,0.3964077519610538
Beast Of Burden - Remastered 1994                                                                                                                                                 - The Rolling Stones                              ,0.8968968968968969,0.7212212212212212,0.16616616616616617,0.9069069069069069,0.0,0.07407407407407407,0.6934095385708289,0.47126081582200247,0.018018018018018018,0.5385385385385385,0.9281119354648762,0.3049646880780226
Take on Me                                                                                                                                                                        - a-ha                                            ,0.555055055055055,0.7632632632632632,0.5445445445445445,0.47113725926362093,0.0,0.4824824824824825,0.34823505262919385,0.48642219764960015,0.25325325325325326,0.5385385385385385,0.9229229229229229,0.11563418924730304
A Groovy Kind Of Love                                                                                                                                                             - Phil Collins                                    ,0.4014014014014014,0.11211211211211211,0.27127127127127126,0.14678416047142714,1.0,0.06306306306306306,0.6506506506506506,0.35824717421283947,0.31931931931931934,0.5385385385385385,0.23823823823823823,0.8290908888728269
Time After Time                                                                                                                                                                   - Cyndi Lauper                                    ,0.8093093093093093,0.22399631947370638,0.0,0.35044422507403744,1.0,0.03073674381094876,0.7537537537537538,0.2529832289422178,0.23623623623623624,0.5385385385385385,0.3983983983983984,0.7184704053167827
What's Love Got to Do with It                                                                                                                                                     - Tina Turner                                     ,0.9623430962343116,0.21021021021021022,0.16616616616616617,0.23597580066499657,1.0,0.5845845845845846,0.6116116116116116,0.3122612927312832,0.1931931931931932,0.5385385385385385,0.8538538538538538,0.2684628702011323
Dancing In the Dark                                                                                                                                                               - Bruce Springsteen                               ,0.4840421427013605,0.8508508508508509,0.16616616616616617,0.7017017017017017,0.0,0.2017017017017017,0.3208777339212122,0.0,0.6791791791791792,0.5385385385385385,0.5765765765765766,0.8561937872549047
Every Breath You Take                                                                                                                                                             - The Police                                      ,0.93993993993994,0.24954997013820548,0.16616616616616617,0.3815999641616925,1.0,0.14764764764764765,0.7481602890018733,0.5484633310383338,0.17017017017017017,0.5385385385385385,0.7887887887887888,0.48083918254664093
Karma Chameleon                                                                                                                                                                   - Culture Club                                    ,0.7167167167167167,0.24524524524524524,0.8883883883883883,0.1356351671884719,1.0,0.13113113113113112,0.6190977753028544,0.0,0.43843843843843844,0.5385385385385385,0.9834834834834835,0.17310082589613507
Billie Jean                                                                                                                                                                       - Michael Jackson                                 ,0.991991991991992,0.3993993993993994,1.0,0.9602982677588497,0.0,0.27127127127127126,0.36652658505390096,0.5747343565525384,0.00803461063040791,0.5385385385385385,0.9044044044044044,0.47742588504644484
I Wanna Dance with Somebody (Who Loves Me)                                                                                                                                        - Whitney Houston                                 ,0.7872872872872874,0.6281281281281281,0.16616616616616617,0.37603484911232293,1.0,0.3688688688688689,0.6011011011011012,0.4394394394394394,0.22022022022022023,0.5385385385385385,0.9169169169169169,0.49399880222785797
Summer Of '69                                                                                                                                                                     - Bryan Adams                                     ,0.4574574574574575,0.6451451451451451,0.27127127127127126,0.6296875581871672,1.0,0.24274274274274274,0.34919653893695923,0.0,0.12570889628682974,0.5385385385385385,0.8368328448089167,0.7887077613105012
"Let's Groove                                                                                                                                                                      - Earth, Wind & Fire                            ",0.9732881029177328,0.3913913913913914,1.0,0.3849727093252816,0.0,0.5646292359775505,0.5271966527196659,0.35235235235235235,0.5025025025025025,0.5385385385385385,0.9387572641931156,0.5928562213584154
You Can't Hurry Love - 2016 Remaster                                                                                                                                              - Phil Collins                                    ,0.6286286286286287,0.8378378378378378,0.6341341341341341,0.8337466311879957,1.0,0.07407407407407407,0.37537537537537535,0.0,0.1001615508885298,0.5385385385385385,0.8268268268268268,0.2659925069869998
Faith - Remastered                                                                                                                                                                - George Michael                                  ,0.9821877009698445,0.25125125125125125,1.0,0.22523731614640707,1.0,0.8038038038038038,0.30903085166090943,0.3690357023690357,0.09309309309309309,0.5385385385385385,0.6857938295438296,0.23775647684835335
The Best                                                                                                                                                                          - Tina Turner                                     ,0.7077077077077077,0.4984984984984985,0.0,0.3353100200575564,1.0,0.05055055055055055,0.5135135135135135,0.5812957858444913,0.4629629629629629,0.5385385385385385,0.8098098098098098,0.3385104976842523
I Still Haven't Found What I'm Looking For - Remastered 2007                                                                                                                      - U2                                              ,0.5440440440440439,0.5395395395395395,0.16616616616616617,0.3436590348016729,1.0,0.16466466466466467,0.33158220024721885,0.5319704455706811,0.15749082415749083,0.5385385385385385,0.7577577577577578,0.3064761213899298
Don't You (Forget About Me) - Remastered                                                                                                                                          - Simple Minds                                    ,0.5995995995995996,0.5705705705705706,1.0,0.4385048600001871,0.0,0.08458458458458458,0.26957913498963304,0.633585085473027,0.25525040387722125,0.5385385385385385,0.94994994994995,0.7412889863547759
Crazy Little Thing Called Love - Remastered 2011                                                                                                                                  - Queen                                           ,0.5940940940940941,0.5345345345345345,0.0,0.5477410490338248,1.0,0.3123123123123123,0.7987987987987988,0.3003342274934367,0.8853853853853855,0.5385385385385385,0.7773067184831889,0.05301560513681736
I'm Still Standing                                                                                                                                                                - Elton John                                      ,0.4344344344344344,0.8153153153153153,0.8883883883883883,0.6183450324452577,0.0,0.8988988988988988,0.7177177177177178,0.4954084787623629,0.8303303303303303,0.5385385385385385,0.8518518518518519,0.9682430412784642
"Hungry Eyes - From ""Dirty Dancing"" Soundtrack                                                                                                                                 - Eric Carmen                                     ",0.7922922922922924,0.3013013013013013,0.4664664664664665,0.33933933933933935,1.0,0.0055055055055055055,0.3173173173173173,0.0,0.45545545545545546,0.5385385385385385,0.6336336336336337,0.3998947204958572
Islands in the Stream                                                                                                                                                             - Dolly Parton                                    ,0.6131131131131131,0.28128128128128127,0.7217217217217218,0.4159754607914727,1.0,0.16316316316316315,0.7871871871871872,0.0,0.1359244011177713,0.5385385385385385,0.7957957957957957,0.9980671817468098
Walk Of Life                                                                                                                                                                      - Dire Straits                                    ,0.40290290290290287,0.7972972972972974,0.3918918918918919,0.39756456191641387,1.0,0.7384409424314128,0.6996996996996997,0.4418876233644695,0.5025025025025025,0.5385385385385385,0.8618618618618619,0.9437997283089689
The Power Of Love                                                                                                                                                                 - Huey Lewis & The News                           ,0.8753753753753755,0.6351351351351351,0.4664664664664665,0.7657621715072342,1.0,0.08458458458458458,0.501777339340791,0.36236236236236236,0.2852852852852853,0.5385385385385385,0.9834834834834835,0.49349960094990275
Dancing On The Ceiling                                                                                                                                                            - Lionel Richie                                   ,0.7667667667667668,0.5565565565565566,0.0,0.38847523058049366,1.0,0.4124124124124124,0.5258481421647817,0.27484627484627483,0.9239239239239239,0.5385385385385385,0.7967967967967968,0.742936772047969
Got My Mind Set On You - Remastered 2004                                                                                                                                          - George Harrison                                 ,0.8738738738738738,0.6776776776776776,0.3918918918918919,0.5409684993766066,1.0,0.3208208208208208,0.7203352937424958,0.2709151459151459,0.951313553081602,0.5385385385385385,0.9854854854854855,0.8584226286951777
Walking On Sunshine                                                                                                                                                               - Katrina & The Waves                             ,0.5890890890890891,0.7062062062062062,0.8883883883883883,0.22608495335768058,1.0,0.2102102102102102,0.32217573221757356,0.6626626626626626,0.0993537964458804,0.5385385385385385,0.970051430741086,0.40020362942950355
Every Little Thing She Does Is Magic                                                                                                                                              - The Police                                      ,0.532032032032032,0.5460460460460461,0.27127127127127126,0.31125615634776144,1.0,0.14764764764764765,0.5271966527196659,0.6203144829892439,0.49199199199199195,0.5385385385385385,0.5125125125125125,0.09418073956059902
A Little Respect - 2009 - Remaster                                                                                                                                                - Erasure                                         ,0.6036036036036035,0.572072072072072,0.0,0.44044044044044045,1.0,0.007007007007007007,0.39159588734912837,0.2952281100991268,0.8083083083083082,0.5385385385385385,0.7072072072072072,0.446400447996207
Always on My Mind                                                                                                                                                                 - Pet Shop Boys                                   ,0.4924924924924925,0.5685685685685686,0.6341341341341341,0.2789528772806948,1.0,0.2017017017017017,0.32217573221757356,0.6156032169919756,0.6746746746746747,0.5385385385385385,0.7917917917917918,0.5798738833420911
Don't Stop Believin'                                                                                                                                                              - Journey                                         ,0.43793793793793795,0.5955955955955956,0.3918918918918919,0.5227983907018329,1.0,0.25425425425425424,0.6306306306306306,0.0,0.9196187089819,0.5385385385385385,0.5525525525525525,0.5005238290870805
Invisible Touch - Remastered 2007                                                                                                                                                 - Genesis                                         ,0.6341341341341342,0.8468468468468469,0.0,0.6916916916916916,1.0,0.1991991991991992,0.5980823285719069,0.4989374262101535,0.025648949320148325,0.5385385385385385,0.8952285618952286,0.7229089608507111
Stuck With You                                                                                                                                                                    - Huey Lewis & The News                           ,0.7787787787787788,0.2982982982982983,0.3918918918918919,0.2462593516209477,0.0,0.009009009009009009,0.49091926610368986,0.3433189084823344,0.015675766189535197,0.5385385385385385,0.7072072072072072,0.5269813676676421
Uptown Girl                                                                                                                                                                       - Billy Joel                                      ,0.7732732732732732,0.8558558558558558,0.3918918918918919,0.9648356836308148,1.0,0.37287287287287285,0.4756538374504812,0.0,0.9677444040372134,0.5385385385385385,0.8538538538538538,0.6919357650388978
The Look                                                                                                                                                                          - Roxette                                         ,0.6586586586586587,0.6531531531531531,0.27127127127127126,0.7385292683600787,1.0,0.2952952952952953,0.44275664050068736,0.32203549585233665,0.036656236030397873,0.5385385385385385,0.6246246246246246,0.22422422422422422
"Footloose - From ""Footloose"" Soundtrack                                                                                                                                       - Kenny Loggins                                   ",0.5710710710710711,0.7687687687687688,0.27127127127127126,0.6386972565377828,1.0,0.6311311311311312,0.5041362584715187,0.42172083215114087,0.06506506506506507,0.5385385385385385,0.7222222222222222,0.9518849023619581
All Night Long (All Night) - Single Version                                                                                                                                       - Lionel Richie                                   ,0.8448448448448449,0.34814479551321675,0.16616616616616617,0.22370035501969576,1.0,0.32732732732732733,0.5560560560560561,0.4331676173781437,0.001589997676755828,0.5385385385385385,0.8869198336768525,0.39005355715983614
Wake Me Up Before You Go-Go                                                                                                                                                       - Wham!                                           ,0.6251251251251251,0.5395395395395395,0.0,0.6531960996749729,1.0,0.5045045045045045,0.5855855855855856,0.0,0.47047047047047047,0.5385385385385385,0.9229229229229229,0.08922050937313784
